id,url,title,subtitle,content,datetime,topic
2060516244,https://ria.ru/20251208/sud-2060516244.html,Суд вынес приговоры убийцам корреспондента Sputnik Бентли,Суд вынес приговор фигурантам дела об убийстве журналиста Sputnik Рассела,"РОСТОВ-НА-ДОНУ, 8 дек — РИ Новости. Суд в Донецке вынес приговоры фигурантам дела об убийстве корреспондента Sputnik Рассела Бентли.""Виновным назначено наказание: (Виталию. — Прим. ред.) Вансяцкому — 12 лет колонии строгого режима, (Андрею. — Прим. ред.) Иорданову — 12 лет колонии строгого режима, (Владиславу. — Прим. ред.) Агальцеву — 11 лет колонии строгого режима, ( Владимиру. — Прим. ред.) Бажину — один год шесть месяцев лишения свободы в колонии-поселении"", — говорится в заявлении Южного окружного военного суда. Позывной — Техас. История американца, всем сердцем полюбившего Донбасс20 июня, 08:00


Поделиться

В апреле 2024-го главный редактор медиагруппы ""Россия сегодня"" и телеканала RT Маргарита Симоньян сообщила, что американец с российским гражданством Рассел Бентли с позывным Техас погиб в Донецке.











В сентябре того же года СК завершил расследование этого уголовного дела. По данным следствия, преступление произошло 8 апреля. Иорданов, Вансяцкий и Агальцев применили к Бентли физическое насилие и пытали, что и привело к его смерти. Двое последних поместили тело в автомобиль ВАЗ-2115, который подорвали тротиловой шашкой. На следующий день по указанию Вансяцкого военнослужащий той же войсковой части Бажин ""совершил укрывательство особо тяжкого преступления, переместив останки Бентли с места происшествия"". Бентли присоединился к ополчению ДНР в 2014 году. Он говорил, что поехал в Донбасс, потому что восхищался мужеством и стойкостью местного населения. Во время военных действий проявлял искреннее сострадание к нуждающимся, он собирал средства и передавал гуманитарную помощь пожилым людям, женщинам и детям Донбасса. Он неоднократно высказывался в поддержку российской специальной военной операции на Украине, был удостоен наград ДНР. Он рассматривал российскую спецоперацию как начало окончания агрессивной войны киевского режима против Донбасса. В 2022 году он говорил, что Россия спасла буквально сотни тысяч человеческих жизней, придя на помощь Донбассу. ""Здесь тяжело, но я продолжу работать"". Каким запомнился Рассел Бентли20 июня, 15:11


Поделиться

",11:13 08.12.2025,incidents
2060516101,https://ria.ru/20251208/volgograd-2060516101.html,При атаке дронов ВСУ на Волгоград повреждены три дома,В Волгограде три многоквартирных дома получили повреждения при атаке БПЛА ,"МОСКВА, 8 дек - РИА Новости. Три многоквартирных жилых дома получили повреждения, по уточненным данным, в результате ночной атаки беспилотников ВСУ на Волгоград, рассказал РИА Новости представитель экстренных служб. Ранее губернатор Волгоградской области Андрей Бочаров сообщал, что обломки БПЛА упали в районе двух домов в Трактрозаводском районе Волгограда. По предварительным данным, пострадавших нет. На место ЧП были направлены пожарные и медики. ПВР для жителей поврежденных домов, по информации мэрии, был организован в близлежащей школе. Сейчас там никого нет. ""В результате инцидента с участием БПЛА в Волгограде повреждены три многоквартирных дома"", - сказал собеседник агентства.Интерактивная карта спецоперации Вооруженных сил России на Украине 22 июня 2022, 17:18


Поделиться

",11:12 08.12.2025,incidents
2060515642,https://ria.ru/20251208/dolina-2060515642.html,"Лурье не сомневалась во вменяемости Долиной при сделке, рассказала адвокат",Адвокат: Лурье не сомневалась во вменяемости Долиной при покупке квартиры,"МОСКВА, 8 дек - РИА Новости. Покупательница квартиры Ларисы Долиной Полина Лурье не сомневалась во вменяемости певицы, так как считала, что она как преподаватель ежегодно проходит психиатрическое освидетельствование, рассказала РИА Новости адвокат Лурье Светлана Свириденко. В конце марта 2025 года Хамовнический суд Москвы удовлетворил исковые требования Долиной к Лурье об оспаривании сделки по продаже принадлежащей Долиной квартиры. Певица заявила, что оказалась жертвой мошенников и согласилась на сделку, поскольку была введена в заблуждение. Суд прекратил право собственности Лурье на спорное имущество и признал его за Долиной. Суды апелляционной и кассационной инстанций согласились с решением оставить квартиру Долиной. Адвокат Лурье обратилась в Верховный суд России. Долина ни разу не извинилась перед Лурье, заявила адвокатВчера, 07:00


Поделиться

Долина указывала в иске, что Лурье ""не проявила даже минимальный уровень разумной осмотрительности и осторожности, проигнорировала все сопутствующие сделке обстоятельства, очевидно свидетельствующие об искажении воли истца"". 











""Эта позиция истца не нашла своего подтверждения в решении суда. У нас не было сомнений во вменяемости Долиной"", - сказала Свириденко. Она добавила, что Долина ведет педагогическую деятельность и ""должна ежегодно проходить психиатрическое освидетельствование"".Стали известны новые детали по делу Долиной09:31


Поделиться

",11:09 08.12.2025,incidents
2060511429,https://ria.ru/20251208/sudya-2060511429.html,ВККС разрешила возбудить дело на бывшую ростовскую судью,РИА Новости: ВККС разрешила возбудить дело на бывшую ростовскую судью Коблеву,"МОСКВА, 8 дек - РИА Новости. Высшая квалификационная коллегия судей РФ (ВККС) разрешила возбудить против председателя Советского суда Ростова-на-Дону в отставке Елены Коблевой дело по 13 эпизодам, передает корреспондент РИА Новости.Как утверждается в оглашенных на заседании документах, Коблева возглавила организованную группу судей своего суда, которые за взятки выносили решения в пользу взяткодателей. Часть полученных денег они передавали ей. Бывшего председателя суда Ростова-на-Дону планируют обвинить в восьми эпизодах получения крупных взяток, одной особо крупной, вынесении заведомо неправосудного решения и трех эпизодах воспрепятствования правосудию.Экс-начальник отдела Ростехнадзора в Кузбассе получил срок за взятки10:27


Поделиться

""Удовлетворить представления председателя Следственного комитета Российской Федерации о даче согласия на возбуждение уголовного дела в отношении судьи, председателя Советского районного суда Ростова-на-Дону в отставке Коблевой Елены Георгиевны"", - огласил решение председатель коллегии Николай Тимошин.











Ожидается, что в понедельник ВККС рассмотрит вопрос о даче согласия на возбуждение дел против еще четырех судей, с которыми работала Коблева.В материалах суда говорится, что судьи получали взятки в размере от 50 до 500 тысяч рублей.Так, за 50 тысяч рублей один из судей по делу об административному правонарушению назначил наказание в виде предупреждения за невыполнение правил поведения при чрезвычайной ситуации или ее угрозе. За 100 тысяч - ограничился штрафом за выезд на встречную полосу, хотя такое правонарушение грозит лишением прав. За 500 тысяч рублей судья назначил условный срок обвиняемому в краже рецидивисту. При этом 200 тысяч из этой суммы получила Коблева, отметили в суде.Также Коблева получила 2 миллиона рублей за помощь в назначении мировым судьей.





Среди эпизодов воспрепятствования правосудию докладчик назвал указание Коблевой по просьбе главы администрации района назначить наказание в виде предупреждения несмотря на то, что каждый судья независим и должен руководствоваться только внутренним убеждением.






Сама Коблева в заседании не участвовала, ее адвокат просил отклонить представление. По его словам, признаков организованной преступной группы в деле нет, судья действовала в рамках закона и полномочий, которые позволяют ей обсуждать с судьями их дела и распределять служебную нагрузку. Причиной уголовного преследования адвокат бывшей судьи назвал межведомственные конфликты.Следствие намерено возбудить дела против двух судей из Ростова-на-Дону3 декабря, 18:18


Поделиться

",10:51 08.12.2025,incidents
2060508339,https://ria.ru/20251208/burjatija-2060508339.html,"В Бурятии водителя, сбившего двух дорожников, отправили в СИЗО","В Бурятии водителя, пьяным сбившего двух дорожников, отправили в СИЗО","УЛАН-УДЭ, 8 дек - РИА Новости. Суд отправил в СИЗО до 4 февраля 2026 года водителя, который пьяным сбил двух рабочих дорожной службы, один из дорожников погиб, другой попал в больницу, сообщила прокуратура республики. Ранее надзорное ведомство сообщало, что 4 декабря в Заиграевском районе Бурятии пьяный 24-летний водитель Toyota Camry сбил двух рабочих дорожной службы. В результате аварии один из работников погиб на месте, второй был госпитализирован. Было возбуждено уголовное дело о ДТП, повлекшем по неосторожности смерть человека, совершенном лицом в состоянии опьянения и не имеющим или лишенным права управления транспортным средством. ""С учетом позиции надзорного ведомства суд избрал меру пресечения в виде заключения под стражу. Обвиняемый будет находиться в СИЗО до 4 февраля 2026 года"", - говорится в сообщении.В Алтайском крае поезд столкнулся с автомобилем09:33


Поделиться

",10:33 08.12.2025,incidents
2060507498,https://ria.ru/20251208/sankt-peterburg-2060507498.html,Жителей Петербурга предупредили о возможных перебоях интернета,Жителей Петербурга предупредили о перебоях интернета из-за угрозы БПЛА,"С.-ПЕТЕРБУРГ, 8 дек – РИА Новости. Комитет по информатизации и связи Санкт-Петербурга предупредил о возможных перебоях в работе интернета на фоне ранее объявляемой воздушной опасности. ""Сегодня утром на территории Санкт-Петербурга была объявлена угроза БПЛА, в связи с чем возможны перебои в работе мобильного интернета. На данный момент опасность, по информации РСЧС МЧС, уже отменена, однако перебои с интернетом могут еще некоторое время сохраняться"", – говорится в Telegram-канале ведомства. Ранее в понедельник губернатор Ленинградской области Александр Дрозденко сообщал в своем Telegram-канале об отбое воздушной опасности в регионе. По его информации, силами ПВО несколько БПЛА уничтожено в Лужском районе. По предварительным данным, пострадавших и разрушений нет.Силы ПВО сбили несколько БПЛА в Ленинградской области06:11


Поделиться

",10:29 08.12.2025,incidents
2060506748,https://ria.ru/20251208/novokuznetsk-2060506748.html,Экс-начальник отдела Ростехнадзора в Кузбассе получил срок за взятки,Экс-глава отдела Ростехнадзора в Новокузнецке получил 8 лет за взятки,"КЕМЕРОВО, 8 дек – РИА Новости. Бывший начальник отдела Ростехнадзора в Новокузнецке получил 8 лет строгого режима за взятки, сообщают пресс-службы СУСК и прокуратуры Кемеровской области. ""Судом установлено, что… с июня 2018 года по октябрь 2021 года осужденный, в чьи должностные полномочия входила организация работы по проверке угледобывающих предприятий на соответствие их деятельности требованиям законодательства, получил от руководителя коммерческой организации, действующего в интересах нескольких угольных шахт, взятку за общее попустительство по службе в отношении представляемого взяткодателем холдинга"", – сообщили в пресс-службе прокуратуры области. В Подмосковье экс-чиновник получил восемь лет за взятку за утилизацию снега2 декабря, 16:48


Поделиться

Как в свою очередь уточнили в пресс-службе СУСК по региону, взятка была в виде имущественных услуг, регулярного предоставления в пользование автомобиля Toyota Land Cruiser 100 с водителем и топливной картой общей стоимостью свыше 4,4 миллиона рублей. 











""В обмен на незаконное вознаграждение осужденный, вопреки интересам службы, попустительствовал подконтрольным угольным шахтам, умышленно не принимал мер по выявленным нарушениям правил промышленной безопасности, создавая тем самым реальные угрозы безопасности производственного процесса"", – подчеркнули в пресс-службе СУСК по Кемеровской области. В ведомствах отметили, что преступная деятельность выявлена и пресечена в результате совместной работы сотрудников СК, Главного управления МВД и УФСБ по региону. ""Судом виновному назначено наказание в виде 8 лет лишения свободы с отбыванием в исправительной колонии строгого режима. Он взят под стражу в зале суда. Также суд постановил взыскать с осужденного в доход государства сумму, эквивалентную стоимости взятки (4 422 733 рубля), и лишил его права занимать определенные должности на срок 3 года"", – уточнили в СУСК по Кузбассу. Ведомства не называют имени фигуранта, но информированный источник сообщил РИА Новости, что речь идет об Игоре Чернове. 





В прокуратуре отметили, что в отношении взяткодателя ранее судом был также вынесен обвинительный приговор.Главу Сакского района в Крыму задержали с поличным при получении взятки28 ноября, 14:21


Поделиться

",10:27 08.12.2025,incidents
2060505205,https://ria.ru/20251208/priamurja-2060505205.html,В Приамурье с двух организаторов азартных игр взыскали 45 миллионов рублей,В Благовещенске с двух организаторов азартных игр взыскали 45 млн рублей,"БЛАГОВЕЩЕНСК, 8 дек – РИА Новости. Суд в Приамурье взыскал 45 миллионов рублей с двух организаторов азартных игр в интернете, сообщает Генпрокуратура РФ. Проверка прокуратуры установила, что на территории Благовещенска двое граждан незаконно организовали и проводили азартные игры. Судом они были признаны виновными в совершении преступления, предусмотренного частью 3 статьи 171.2 УК РФ (незаконные организация и проведение азартных игр с использованием сети интернет, совершенные организованной группой, сопряженные с извлечением дохода в особо крупном размере). ""В результате совершения преступления злоумышленниками извлечен незаконный доход в размере свыше 45 миллионов рублей. Прокуратура области предъявила к осужденным иск о взыскании в пользу Российской Федерации незаконно полученного дохода. Суд требования прокуратуры области удовлетворил в полном объеме"", - говорится в сообщении. 





Фактическое исполнение решения суда контролируется прокуратурой.Начальника отдела полиции задержали в Тобольске за крышевание казино7 ноября, 16:48


Поделиться

",10:18 08.12.2025,incidents
2060503090,https://ria.ru/20251208/prokuratura-2060503090.html,Прокуратура потребовала уволить заммэра Читы Зудилова,Прокуратура потребовала уволить заммэра Читы Зудилова в связи с утратой доверия,"ВЛАДИВОСТОК, 8 дек - РИА Новости. Прокуратура подала исковые заявления в суд об увольнении заместителя мэра Читы Александра Зудилова после того, как были выявлены неподтвержденные доходы чиновника, а также их взыскания, сообщил РИА Новости старший помощник прокурора региона Евгений Синельников.«""Исковое заявление об увольнении (заместителя мэра Читы Александра Зудилова - ред.) подано в связи с утратой доверия в связи с несоблюдением требований, установленных законодательством о противодействии коррупции"", - сказал собеседник агентства.Он уточнил, что чиновник не смог подтвердить доходы на сумму около 22 миллионов рублей.





По словам Синельникова, исковое заявление по взысканию неподтвержденных доходов подано в Ингодинский районный суд Читы, а по увольнению - в Центральный районный суд Читы.





Как позже уточнили агентству в надзорном ведомстве региона, суд взыскал с вице-мэра Читы в пользу государства почти 22 миллиона рублей доходов, полученных в 2021 и 2022 годах, легальность которых чиновник не смог подтвердить.Зудилов возглавляет комитет градостроительной политики администрации Читы Забайкальского края.В Севастополе арестовали чиновника, подозреваемого в получении взятки5 декабря, 09:10


Поделиться

",10:04 08.12.2025,incidents
2060499919,https://ria.ru/20251208/agent-2060499919.html,В Ростовской области задержали украинского агента после поджога,В Ростовской области задержали агента Киева после поджога термошкафа вышки,"МОСКВА, 8 дек - РИА Новости. ФСБ задержала агента украинских спецслужб, совершившего поджог термошкафа вышки сотовой связи в Ростовской области, сообщила пресс-служба ведомства. «""Федеральной службой безопасности Российской Федерации на территории Ростовской области пресечена противоправная деятельность агента украинских спецслужб, 2004 года рождения., подозреваемого в совершении государственной измены"", - говорится в сообщении. По данным ФСБ, в ходе оперативно-разыскных мероприятий установлено, что злоумышленник, посредством мессенджера Telegram установил контакт с сотрудником службы безопасности Украины, после чего дал добровольное согласие на конфиденциальное сотрудничество и оказание содействия СБУ в осуществлении деятельности, направленной против безопасности Российской Федерации. 





""По заданию куратора он за денежное вознаграждение совершил поджог термошкафа вышки сотовой связи"", - добавили в ведомстве.ФСБ задержала агента Киева, передававшего данные о ПВО в Крыму10 сентября, 11:49


Поделиться

",09:49 08.12.2025,incidents
